COdice;Ragione Sociale;Tipo soggetto;Ditta  AA7;Annotazioni;Titolare P.IVA;Partita iva;Codice FIscale;Indirizzi
100581;Centizu;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3736110766;3736110766;0
100582;Demimbu;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0463474953;0463474953;0
100583;Blognation;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0905598946;0905598946;0
100584;Thoughtblab;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0048699926;0048699926;0
100585;Ozu;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3398982301;3398982301;0
100586;Kayveo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7083429715;7083429715;0
100587;Meembee;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9398863456;9398863456;0
100588;Mycat;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7826828546;7826828546;0
100589;Demimbu;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5369283508;5369283508;0
100590;Oyonder;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0628731299;0628731299;0
100591;Demimbu;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5552065875;5552065875;0
100592;Photojam;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5019407321;5019407321;0
100593;Eire;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7858579525;7858579525;0
100594;Devpoint;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8749849573;8749849573;0
100595;Skynoodle;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4557442218;4557442218;0
100596;Skinte;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0931345197;0931345197;0
100597;Eimbee;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4491243050;4491243050;0
100598;Meemm;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9767188894;9767188894;0
100599;Photofeed;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1844571416;1844571416;0
100600;Youtags;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4881314785;4881314785;0
100601;Skippad;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6918944088;6918944088;0
100602;Vinte;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7642819153;7642819153;0
100603;BlogXS;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9162784307;9162784307;0
100604;Yata;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8266397759;8266397759;0
100605;Brainsphere;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8813083807;8813083807;0
100606;Demimbu;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3341045082;3341045082;0
100607;Lajo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9612800030;9612800030;0
100608;Rhyzio;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3446946837;3446946837;0
100609;Voonyx;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4347270291;4347270291;0
100610;Babbleopia;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8655214108;8655214108;0
100611;Jazzy;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8075166973;8075166973;0
100612;Edgewire;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6201419705;6201419705;0
100613;Camido;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8230338698;8230338698;0
100614;Shufflester;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8524428171;8524428171;0
100615;Thoughtbridge;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0370430565;0370430565;0
100616;Plambee;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7585107978;7585107978;0
100617;Quimba;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1238482872;1238482872;0
100618;Photobug;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3504663650;3504663650;0
100619;Fanoodle;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5478293334;5478293334;0
100620;Centizu;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3932895010;3932895010;0
100621;Mydo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4818203815;4818203815;0
100622;Edgeclub;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2191585604;2191585604;0
100623;Flashspan;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5902189942;5902189942;0
100624;Livefish;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8971901985;8971901985;0
100625;Yakijo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0051989670;0051989670;0
100626;Plajo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8525490784;8525490784;0
100627;Cogidoo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6585118332;6585118332;0
100628;Vinte;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2664387073;2664387073;0
100629;Skyvu;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9484110215;9484110215;0
100630;Skynoodle;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9695923445;9695923445;0
100631;Yacero;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3458428844;3458428844;0
100632;Jabbersphere;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7272620986;7272620986;0
100633;Mynte;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0514328266;0514328266;0
100634;Flashdog;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8349718811;8349718811;0
100635;Gabtune;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2554381895;2554381895;0
100636;Tagfeed;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0307005569;0307005569;0
100637;Kaymbo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5585848313;5585848313;0
100638;Avavee;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2302869281;2302869281;0
100639;Oyoyo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3951781173;3951781173;0
100640;Twiyo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5320834462;5320834462;0
100641;Skinder;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3217304918;3217304918;0
100642;Edgeblab;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9024560969;9024560969;0
100643;Podcat;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8289927738;8289927738;0
100644;Aimbu;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3626208362;3626208362;0
100645;Yamia;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6755430862;6755430862;0
100646;Topicware;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8254747040;8254747040;0
100647;Cogilith;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9073204771;9073204771;0
100648;Eidel;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2417156245;2417156245;0
100649;Flashdog;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3705760491;3705760491;0
100650;Quinu;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7850436733;7850436733;0
100651;Centidel;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3732540294;3732540294;0
100652;Realblab;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7005360761;7005360761;0
100653;Topicstorm;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3919162862;3919162862;0
100654;Riffwire;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7196761049;7196761049;0
100655;Skynoodle;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7593668193;7593668193;0
100656;BlogXS;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2860094105;2860094105;0
100657;Zoovu;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7200499943;7200499943;0
100658;Edgeclub;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9733359750;9733359750;0
100659;Photojam;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7435845973;7435845973;0
100660;Katz;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6708369265;6708369265;0
100661;Trilia;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8688176612;8688176612;0
100662;Mydo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8057682361;8057682361;0
100663;Jaxspan;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2715890079;2715890079;0
100664;Thoughtworks;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9573630540;9573630540;0
100665;Jabberbean;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7836693902;7836693902;0
100666;Thoughtsphere;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8997828622;8997828622;0
100667;Gevee;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7188907781;7188907781;0
100668;Skiptube;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7991472590;7991472590;0
100669;Fadeo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0962408824;0962408824;0
100670;InnoZ;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5964931707;5964931707;0
100671;Livepath;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9174437615;9174437615;0
100672;Kimia;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0448330393;0448330393;0
100673;Fivechat;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0222112786;0222112786;0
100674;Skimia;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9940770650;9940770650;0
100675;Skyble;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6872251735;6872251735;0
100676;Skivee;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0023048948;0023048948;0
100677;Quinu;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9943921854;9943921854;0
100678;Zava;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9375507572;9375507572;0
100679;Wordtune;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3864533759;3864533759;0
100680;Brainsphere;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7382086097;7382086097;0
100681;Ailane;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8276437591;8276437591;0
100682;Meemm;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1129671593;1129671593;0
100683;Cogibox;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1954931387;1954931387;0
100684;Centidel;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8445668528;8445668528;0
100685;Brainsphere;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5096756165;5096756165;0
100686;Jabbertype;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6957768899;6957768899;0
100687;Tavu;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5659640796;5659640796;0
100688;Thoughtbeat;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5693589250;5693589250;0
100689;Lazz;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7085499605;7085499605;0
100690;Pixope;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9729443580;9729443580;0
100691;Zoombeat;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0734693133;0734693133;0
100692;Eadel;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4947558938;4947558938;0
100693;Zoomlounge;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9319262470;9319262470;0
100694;Yotz;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5346059865;5346059865;0
100695;Meedoo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1025575741;1025575741;0
100696;Bluezoom;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0001065491;0001065491;0
100697;Camimbo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5359297840;5359297840;0
100698;Rooxo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8825010419;8825010419;0
100699;Pixope;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5322110291;5322110291;0
100700;Plambee;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4867346659;4867346659;0
100701;Mudo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6151317793;6151317793;0
100702;Meedoo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6781932314;6781932314;0
100703;Yambee;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6994455440;6994455440;0
100704;Ntags;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8829155918;8829155918;0
100705;Shufflebeat;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5678725629;5678725629;0
100706;Zava;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3418646956;3418646956;0
100707;Twimm;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8695561720;8695561720;0
100708;Yacero;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4289818374;4289818374;0
100709;Tambee;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1678927473;1678927473;0
100710;Yodel;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7728698575;7728698575;0
100711;Topicware;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2457618622;2457618622;0
100712;Trupe;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2194687289;2194687289;0
100713;Katz;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0701514124;0701514124;0
100714;Flashset;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9710518887;9710518887;0
100715;Fliptune;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4440394280;4440394280;0
100716;Tambee;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3440305511;3440305511;0
100717;Kwideo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6946539109;6946539109;0
100718;Dazzlesphere;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5681073971;5681073971;0
100719;Vitz;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2973717957;2973717957;0
100720;Aimbu;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3078254852;3078254852;0
100721;Roomm;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7435614025;7435614025;0
100722;Skyba;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6980686828;6980686828;0
100723;Avamm;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6407863287;6407863287;0
100724;Devshare;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7032490700;7032490700;0
100725;Devshare;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5016235554;5016235554;0
100726;Skinix;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0051847124;0051847124;0
100727;Tagopia;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2002641552;2002641552;0
100728;Devpoint;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6894058938;6894058938;0
100729;Talane;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9548003252;9548003252;0
100730;Yakijo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9424464371;9424464371;0
100731;Browsezoom;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7798638695;7798638695;0
100732;Tagchat;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7406439881;7406439881;0
100733;Centidel;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0485115832;0485115832;0
100734;Trudeo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3585640419;3585640419;0
100735;Topicblab;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6194503181;6194503181;0
100736;Twitternation;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4386021132;4386021132;0
100737;Katz;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5013752337;5013752337;0
100738;Kamba;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9468316580;9468316580;0
100739;Realbridge;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0772901589;0772901589;0
100740;Linktype;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1604351071;1604351071;0
100741;Jabberbean;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7361496261;7361496261;0
100742;Buzzster;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7403035674;7403035674;0
100743;Youopia;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5175718487;5175718487;0
100744;Jaxspan;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;4585589368;4585589368;0
100745;Trudeo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1580789056;1580789056;0
100746;Oba;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0908171439;0908171439;0
100747;Wikizz;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8574714445;8574714445;0
100748;Jazzy;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2526829119;2526829119;0
100749;Yabox;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2667112520;2667112520;0
100750;Quatz;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;8184712898;8184712898;0
100751;Blogpad;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7628308163;7628308163;0
100752;Flipbug;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2405609142;2405609142;0
100753;Kimia;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5113106186;5113106186;0
100754;Voolith;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1276714408;1276714408;0
100755;Dabvine;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0818445610;0818445610;0
100756;Eazzy;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1675974373;1675974373;0
100757;Zoonder;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;6821777683;6821777683;0
100758;Yoveo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2950292895;2950292895;0
100759;Zooveo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;3498506110;3498506110;0
100760;Fivechat;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2581116951;2581116951;0
100761;Flipstorm;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0715616234;0715616234;0
100762;Linkbridge;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9149537334;9149537334;0
100763;Vimbo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;5423308127;5423308127;0
100764;Eabox;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9819612594;9819612594;0
100765;Blognation;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;7387046867;7387046867;0
100766;Mynte;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2611069786;2611069786;0
100767;Quire;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1344526012;1344526012;0
100768;Leexo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9704472153;9704472153;0
100769;Edgeify;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;2489627627;2489627627;0
100770;Flipbug;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1800691866;1800691866;0
100771;Topiczoom;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0438399757;0438399757;0
100772;Skipfire;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;9285598242;9285598242;0
100773;Meevee;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;1289522693;1289522693;0
100774;Rooxo;Altro;Ditta attiva per AA7 (Inizio/Variaz./Cessaz.Attività - Società);Senza annotazioni;no;0966006372;0966006372;0
